gene_id	gene_name	gene_chr	gene_start	gene_end	gene_strand	gene_length	gene_biotype	gene_description	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSMUSG00000026548	ENSMUSG00000026548	Slamf9	1	172302925	172306142	+	1313	protein_coding	SLAM family member 9 [Source:MGI Symbol;Acc:MGI:1923692]	-0.524916973855917	0.0969962210001975	-0.86590239794807	0.409541770428619	0.673752940278285	-4.85117823891007
ENSMUSG00000020541	ENSMUSG00000020541	Tom1l1	11	90534291	90579192	-	7749	protein_coding	target of myb1-like 1 (chicken) [Source:MGI Symbol;Acc:MGI:1919193]	-0.109587584457922	4.77054073032885	-0.865739453193529	0.409626431496826	0.673752940278285	-5.8816657035323
ENSMUSG00000027332	ENSMUSG00000027332	Ivd	2	118692435	118713390	+	5505	protein_coding	isovaleryl coenzyme A dehydrogenase [Source:MGI Symbol;Acc:MGI:1929242]	-0.115828298100119	5.59900310273639	-0.865128942573281	0.409943742977853	0.67406427444672	-6.04360782254252
ENSMUSG00000020241	ENSMUSG00000020241	Col6a2	10	76431596	76459464	-	8326	protein_coding	collagen, type VI, alpha 2 [Source:MGI Symbol;Acc:MGI:88460]	0.154404385915559	9.12504257250456	0.864528141362445	0.410256175991657	0.67436739512834	-6.4667517301349
ENSMUSG00000037541	ENSMUSG00000037541	Shank2	7	143555665	143978231	+	11137	protein_coding	SH3 and multiple ankyrin repeat domains 2 [Source:MGI Symbol;Acc:MGI:2671987]	-0.168739011479	3.48965015029441	-0.864095421963122	0.410481305100014	0.674526863717719	-5.49054837624078
ENSMUSG00000005803	ENSMUSG00000005803	Sqor	2	122607157	122651489	+	4084	protein_coding	sulfide quinone oxidoreductase [Source:MGI Symbol;Acc:MGI:1929899]	0.103093822217357	5.53169511594141	0.863156958594771	0.410969852483145	0.674656682041189	-6.03871086003887
ENSMUSG00000027288	ENSMUSG00000027288	Zfp106	2	120337301	120394324	-	10429	protein_coding	zinc finger protein 106 [Source:MGI Symbol;Acc:MGI:1270153]	-0.081861414879017	8.92022751622221	-0.863051432316117	0.411024813016435	0.674656682041189	-6.4620047704693
ENSMUSG00000027634	ENSMUSG00000027634	Ndrg3	2	156769265	156833976	-	8388	protein_coding	N-myc downstream regulated gene 3 [Source:MGI Symbol;Acc:MGI:1352499]	-0.0708023347773643	6.47522409674731	-0.862683786697623	0.411216331525339	0.674656682041189	-6.21161803136282
ENSMUSG00000041720	ENSMUSG00000041720	Pi4ka	16	17098215	17224178	-	11254	protein_coding	phosphatidylinositol 4-kinase alpha [Source:MGI Symbol;Acc:MGI:2448506]	-0.0868675211388667	7.43205457437025	-0.862680686004599	0.411217947042031	0.674656682041189	-6.35113597544299
ENSMUSG00000016206	ENSMUSG00000016206	H2-M3	17	37581111	37585375	+	1438	protein_coding	histocompatibility 2, M region locus 3 [Source:MGI Symbol;Acc:MGI:95915]	0.201299328281766	3.25988048645283	0.862475151308666	0.411325044201406	0.674656682041189	-5.47017185625653
ENSMUSG00000022283	ENSMUSG00000022283	Pabpc1	15	36595905	36609912	-	6540	protein_coding	poly(A) binding protein, cytoplasmic 1 [Source:MGI Symbol;Acc:MGI:1349722]	-0.0591173865834146	11.5523656916192	-0.862467281698109	0.411329145176109	0.674656682041189	-6.52454524090414
ENSMUSG00000050605	ENSMUSG00000050605	Zfp61	7	23990464	24000657	-	4426	protein_coding	zinc finger protein 61 [Source:MGI Symbol;Acc:MGI:99663]	0.172238388594967	3.39225950562838	0.861981940496119	0.411582119153746	0.674736172780962	-5.46151727435089
ENSMUSG00000063108	ENSMUSG00000063108	Zfp26	9	20339745	20371458	-	14154	protein_coding	zinc finger protein 26 [Source:MGI Symbol;Acc:MGI:99173]	-0.103457259166366	5.43425752682536	-0.861786496936815	0.411684020734551	0.674736172780962	-6.02714029256556
ENSMUSG00000032372	ENSMUSG00000032372	Plscr2	9	92157655	92179805	+	3180	protein_coding	phospholipid scramblase 2 [Source:MGI Symbol;Acc:MGI:1270860]	-0.191123641083892	3.18928836056033	-0.861576096737172	0.411793740204731	0.674736172780962	-5.48307002772271
ENSMUSG00000029401	ENSMUSG00000029401	Rilpl2	5	124601328	124616429	-	3925	protein_coding	Rab interacting lysosomal protein-like 2 [Source:MGI Symbol;Acc:MGI:1933112]	-0.124661366194364	4.35357100306833	-0.861391098980592	0.411890229690031	0.674736172780962	-5.73963660538454
ENSMUSG00000028573	ENSMUSG00000028573	Fggy	4	95445744	95815176	+	5844	protein_coding	FGGY carbohydrate kinase domain containing [Source:MGI Symbol;Acc:MGI:1922828]	-0.145846855666726	4.36150988301084	-0.861092091822353	0.41204621657749	0.67478175125365	-5.7626819165031
ENSMUSG00000038175	ENSMUSG00000038175	Mylip	13	45543218	45565498	+	3233	protein_coding	myosin regulatory light chain interacting protein [Source:MGI Symbol;Acc:MGI:2388271]	0.107858450076969	4.92309514437492	0.86061608213111	0.412294627758078	0.674978611674839	-5.89779736411006
ENSMUSG00000031834	ENSMUSG00000031834	Pik3r2	8	71220820	71229357	-	4176	protein_coding	phosphoinositide-3-kinase regulatory subunit 2 [Source:MGI Symbol;Acc:MGI:1098772]	0.0770523922366145	6.59296993481341	0.859112725157429	0.413079858558609	0.675719690049292	-6.22834475243468
ENSMUSG00000030842	ENSMUSG00000030842	Lamtor1	7	101555111	101575882	+	3215	protein_coding	late endosomal/lysosomal adaptor, MAPK and MTOR activator 1 [Source:MGI Symbol;Acc:MGI:1913758]	0.069328938893202	6.50727569663022	0.859035248966119	0.413120354042779	0.675719690049292	-6.22121157546917
ENSMUSG00000078440	ENSMUSG00000078440	Dohh	10	81220262	81224186	+	2048	protein_coding	deoxyhypusine hydroxylase/monooxygenase [Source:MGI Symbol;Acc:MGI:1915964]	0.191569751750515	3.46077586741864	0.859012350295108	0.413132323317886	0.675719690049292	-5.49217397589346
ENSMUSG00000026384	ENSMUSG00000026384	Ptpn4	1	119580197	119765343	-	11321	protein_coding	protein tyrosine phosphatase, non-receptor type 4 [Source:MGI Symbol;Acc:MGI:1099792]	0.120173109482994	4.92772347903431	0.858250985520831	0.413530431070794	0.676124024990024	-5.9091800072777
ENSMUSG00000021494	ENSMUSG00000021494	Ddx41	13	55678223	55684471	-	2687	protein_coding	DEAD box helicase 41 [Source:MGI Symbol;Acc:MGI:1920185]	0.129269106632604	5.41415496931634	0.85804846906063	0.413636369324381	0.676124024990024	-6.02925391854846
ENSMUSG00000030346	ENSMUSG00000030346	Rad51ap1	6	126900013	126916550	-	4813	protein_coding	RAD51 associated protein 1 [Source:MGI Symbol;Acc:MGI:1098224]	-0.111099188004022	5.01780160525452	-0.857216338780277	0.414071863036025	0.676625809709705	-5.93575178030429
ENSMUSG00000029648	ENSMUSG00000029648	Flt1	5	147498414	147662821	-	13504	protein_coding	FMS-like tyrosine kinase 1 [Source:MGI Symbol;Acc:MGI:95558]	0.125886147917451	4.15771295878057	0.85617534981688	0.414617112235731	0.677274422519826	-5.88629651898127
ENSMUSG00000031161	ENSMUSG00000031161	Hdac6	X	7796359	7814128	-	5817	protein_coding	histone deacetylase 6 [Source:MGI Symbol;Acc:MGI:1333752]	0.102551137813789	5.12684398048692	0.855967449513441	0.414726066135597	0.677274422519826	-5.96556829598213
ENSMUSG00000050144	ENSMUSG00000050144	Slc25a44	3	88317805	88332446	-	3578	protein_coding	solute carrier family 25, member 44 [Source:MGI Symbol;Acc:MGI:2444391]	-0.0846949072812585	5.96502586968909	-0.854929832166349	0.415270146221742	0.677675554996639	-6.13501857029598
ENSMUSG00000025228	ENSMUSG00000025228	Actr1a	19	46365250	46384187	-	4320	protein_coding	ARP1 actin-related protein 1A, centractin alpha [Source:MGI Symbol;Acc:MGI:1858964]	-0.0592064723082888	8.44727117592927	-0.854827738318959	0.415323706495576	0.677675554996639	-6.44225988375271
ENSMUSG00000026786	ENSMUSG00000026786	Apbb1ip	2	22664106	22765665	+	7414	protein_coding	amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein [Source:MGI Symbol;Acc:MGI:1861354]	0.0774060376074892	7.45189163090725	0.854762683771435	0.415357837791862	0.677675554996639	-6.35668873013608
ENSMUSG00000030301	ENSMUSG00000030301	Ccdc91	6	147377326	147534110	+	2870	protein_coding	coiled-coil domain containing 91 [Source:MGI Symbol;Acc:MGI:1914265]	0.158016766721051	5.20385800441119	0.853524395441236	0.416007886023208	0.678525873578746	-5.96850050092747
ENSMUSG00000035762	ENSMUSG00000035762	Tmem161b	13	84370415	84444260	+	6262	protein_coding	transmembrane protein 161B [Source:MGI Symbol;Acc:MGI:1919995]	0.132171740787965	4.16129192584118	0.852162684594933	0.416723542002297	0.679482641264198	-5.68746551035602
ENSMUSG00000037847	ENSMUSG00000037847	Nmrk1	19	18609314	18629792	+	3689	protein_coding	nicotinamide riboside kinase 1 [Source:MGI Symbol;Acc:MGI:2147434]	-0.128393556678742	4.16720396449081	-0.851787548583249	0.416920847363231	0.679593888968239	-5.74239274006151
ENSMUSG00000049164	ENSMUSG00000049164	Zfp518a	19	40883149	40906391	+	6840	protein_coding	zinc finger protein 518A [Source:MGI Symbol;Acc:MGI:1919922]	-0.105974243704847	4.86675729251502	-0.850457413485156	0.417620963853228	0.680251476230543	-5.88279286196676
ENSMUSG00000031782	ENSMUSG00000031782	Coq9	8	95564949	95581523	+	3055	protein_coding	coenzyme Q9 [Source:MGI Symbol;Acc:MGI:1915164]	-0.0877203785566479	5.37333558019015	-0.850123541117988	0.417796825584809	0.680251476230543	-6.02355296049226
ENSMUSG00000059810	ENSMUSG00000059810	Rgs3	4	62478084	62622238	+	10801	protein_coding	regulator of G-protein signaling 3 [Source:MGI Symbol;Acc:MGI:1354734]	-0.113964550352124	5.13661256979847	-0.850024735495555	0.417848879659667	0.680251476230543	-5.95524570550105
ENSMUSG00000043962	ENSMUSG00000043962	Thrap3	4	126057875	126096553	-	9234	protein_coding	thyroid hormone receptor associated protein 3 [Source:MGI Symbol;Acc:MGI:2442637]	0.0612038125103607	8.45711642815259	0.849707129408888	0.418016235544486	0.680251476230543	-6.44740000695189
ENSMUSG00000023885	ENSMUSG00000023885	Thbs2	17	14885762	14914497	-	7003	protein_coding	thrombospondin 2 [Source:MGI Symbol;Acc:MGI:98738]	0.117060325504786	11.1070411605061	0.849585160525296	0.418080516851741	0.680251476230543	-6.53096624833302
ENSMUSG00000114926	ENSMUSG00000114926	Gm2379	13	97647712	97652238	+	2271	lncRNA	predicted gene 2379 [Source:MGI Symbol;Acc:MGI:3780547]	-0.808437949588124	-0.802188087584572	-0.849365271752017	0.418196422237725	0.680251476230543	-4.75403948671628
ENSMUSG00000022550	ENSMUSG00000022550	Adck5	15	76460558	76480016	+	3633	protein_coding	aarF domain containing kinase 5 [Source:MGI Symbol;Acc:MGI:2679274]	-0.118200356988128	4.383568899734	-0.849222964403337	0.418271445621449	0.680251476230543	-5.78125279740268
ENSMUSG00000048832	ENSMUSG00000048832	Vps37c	19	10666099	10691991	+	2707	protein_coding	vacuolar protein sorting 37C [Source:MGI Symbol;Acc:MGI:2147661]	0.0940233493258946	5.22870729921483	0.848828007197838	0.418479713039504	0.680251476230543	-5.98975228414513
ENSMUSG00000047139	ENSMUSG00000047139	Cd24a	10	43454280	43460261	+	2580	protein_coding	CD24a antigen [Source:MGI Symbol;Acc:MGI:88323]	-0.0887292712017162	5.58337801665027	-0.848814019111058	0.418487090505361	0.680251476230543	-6.11223944045527
ENSMUSG00000026307	ENSMUSG00000026307	Scly	1	91226060	91248797	+	4549	protein_coding	selenocysteine lyase [Source:MGI Symbol;Acc:MGI:1355310]	0.132935191574	4.19911958983517	0.846546103961637	0.419684405406297	0.681367984245859	-5.74084773656287
ENSMUSG00000050043	ENSMUSG00000050043	Tmx2	2	84501660	84509484	-	2330	protein_coding	thioredoxin-related transmembrane protein 2 [Source:MGI Symbol;Acc:MGI:1914208]	-0.076827185100057	5.96585235697744	-0.846099671865377	0.419920372297184	0.681367984245859	-6.14480486528298
ENSMUSG00000000441	ENSMUSG00000000441	Raf1	6	115595028	115653596	-	6845	protein_coding	v-raf-leukemia viral oncogene 1 [Source:MGI Symbol;Acc:MGI:97847]	0.0712702095462764	6.19758693342401	0.846050636468388	0.41994629612425	0.681367984245859	-6.18507129762373
ENSMUSG00000088185	ENSMUSG00000088185	Scarna2	3	108461654	108462067	-	414	scaRNA	small Cajal body-specific RNA 2 [Source:MGI Symbol;Acc:MGI:3819484]	0.643471849469894	-0.54247251209587	0.846014744136177	0.419965272233316	0.681367984245859	-4.74972418310138
ENSMUSG00000035614	ENSMUSG00000035614	Togaram1	12	65012578	65069347	+	12476	protein_coding	TOG array regulator of axonemal microtubules 1 [Source:MGI Symbol;Acc:MGI:2684313]	0.108709137269656	5.55353635702958	0.845890679151012	0.420030869384711	0.681367984245859	-6.06299331401236
ENSMUSG00000024194	ENSMUSG00000024194	Cuta	17	27152793	27158543	-	3740	protein_coding	cutA divalent cation tolerance homolog [Source:MGI Symbol;Acc:MGI:1914925]	0.0892317639699977	5.44348514589381	0.845853969344004	0.420050280400782	0.681367984245859	-6.04117669524754
ENSMUSG00000031813	ENSMUSG00000031813	Mvb12a	8	71995566	72000729	+	3077	protein_coding	multivesicular body subunit 12A [Source:MGI Symbol;Acc:MGI:1920961]	-0.118185361722295	4.86739373180686	-0.845798026115771	0.420079862651863	0.681367984245859	-5.89164101000074
ENSMUSG00000120740	ENSMUSG00000120740	ENSMUSG00000120740	4	41314960	41320630	+	687	lncRNA	novel transcript	-0.697716934110827	-0.687654108596719	-0.844989652070739	0.420507484136607	0.681535390568671	-4.78668329335805
ENSMUSG00000025538	ENSMUSG00000025538	Sumf2	5	129875827	129892891	+	2671	protein_coding	sulfatase modifying factor 2 [Source:MGI Symbol;Acc:MGI:1915152]	-0.120527409588938	4.19324340167593	-0.844963186036183	0.420521489482953	0.681535390568671	-5.71725619446695
ENSMUSG00000021268	ENSMUSG00000021268	Meg3	12	109506879	109538165	+	19071	lncRNA	maternally expressed 3 [Source:MGI Symbol;Acc:MGI:1202886]	0.0976061999787225	5.49062062633223	0.844868852025843	0.420571411957761	0.681535390568671	-6.16877386376758
ENSMUSG00000045790	ENSMUSG00000045790	Ccdc149	5	52531993	52628863	-	3328	protein_coding	coiled-coil domain containing 149 [Source:MGI Symbol;Acc:MGI:2685293]	-0.271509230682729	3.16285641634758	-0.844546845779389	0.420741851665845	0.681601799698669	-5.45283144443916
ENSMUSG00000055044	ENSMUSG00000055044	Pdlim1	19	40209617	40260286	-	5260	protein_coding	PDZ and LIM domain 1 (elfin) [Source:MGI Symbol;Acc:MGI:1860611]	0.0819165177090919	8.03794338073796	0.840959061603656	0.42264411572657	0.68447286044306	-6.41770839224231
ENSMUSG00000021379	ENSMUSG00000021379	Id4	13	48414704	48419502	+	3849	protein_coding	inhibitor of DNA binding 4 [Source:MGI Symbol;Acc:MGI:99414]	0.222910906929134	6.59032903324766	0.84034491034482	0.422970336360958	0.68479053534454	-6.24575718708299
ENSMUSG00000029840	ENSMUSG00000029840	Mtpn	6	35485841	35516823	-	3960	protein_coding	myotrophin [Source:MGI Symbol;Acc:MGI:99445]	-0.0536511532714355	9.84690819635603	-0.839404102867612	0.423470404675712	0.685389388446856	-6.51706400602128
ENSMUSG00000102861	ENSMUSG00000102861	Gm37637	9	98472548	98473803	+	1256	lncRNA	predicted gene, 37637 [Source:MGI Symbol;Acc:MGI:5610865]	0.491530589724262	-0.0291751026353339	0.83867712374951	0.423857095599664	0.685670379922561	-4.79793624828431
ENSMUSG00000091498	ENSMUSG00000091498	Mpc1-ps	12	110824999	110825328	-	330	processed_pseudogene	mitochondrial pyruvate carrier 1, pseudogene [Source:MGI Symbol;Acc:MGI:3781628]	0.242400452504753	3.21359166290973	0.83858807268694	0.423904479895144	0.685670379922561	-5.46317767599157
ENSMUSG00000015804	ENSMUSG00000015804	Med28	5	45677571	45686618	+	5011	protein_coding	mediator complex subunit 28 [Source:MGI Symbol;Acc:MGI:1914249]	0.0767558192945674	5.84749256905585	0.837808391421358	0.424319506107694	0.685952586297032	-6.12665390637925
ENSMUSG00000031785	ENSMUSG00000031785	Adgrg1	8	95701379	95740845	+	5421	protein_coding	adhesion G protein-coupled receptor G1 [Source:MGI Symbol;Acc:MGI:1340051]	0.193377732256267	3.1854758958165	0.837642679621444	0.424407750940197	0.685952586297032	-5.48217610639055
ENSMUSG00000105710	ENSMUSG00000105710	Gm43859	3	152089443	152090854	-	1412	TEC	predicted gene 43859 [Source:MGI Symbol;Acc:MGI:5663996]	0.580658843191359	-0.328196328805115	0.837526163729048	0.424469805537651	0.685952586297032	-4.81961481499533
ENSMUSG00000038648	ENSMUSG00000038648	Creb3l2	6	37304190	37419081	-	7283	protein_coding	cAMP responsive element binding protein 3-like 2 [Source:MGI Symbol;Acc:MGI:2442695]	0.0686147714326455	8.00392096315754	0.837089377559356	0.424702486824539	0.686118009552377	-6.42475808124942
ENSMUSG00000065431	ENSMUSG00000065431	Mir186	3	157249916	157249986	+	71	miRNA	microRNA 186 [Source:MGI Symbol;Acc:MGI:2676850]	-0.525502214878118	-0.0816317080787499	-0.836737684048381	0.424889902010234	0.686210225179105	-4.78765065604653
ENSMUSG00000024955	ENSMUSG00000024955	Esrra	19	6888345	6899208	-	4414	protein_coding	estrogen related receptor, alpha [Source:MGI Symbol;Acc:MGI:1346831]	-0.179194656931298	5.06683055400527	-0.835959040946867	0.42530503830143	0.68628789235438	-5.9837135121453
ENSMUSG00000030850	ENSMUSG00000030850	Ate1	7	129993223	130122099	-	5579	protein_coding	arginyltransferase 1 [Source:MGI Symbol;Acc:MGI:1333870]	-0.0973672600789303	7.17492122825001	-0.835870818371933	0.425352092065514	0.68628789235438	-6.33968091945175
ENSMUSG00000002280	ENSMUSG00000002280	Ciao3	17	25992750	26002306	+	6223	protein_coding	cytosolic iron-sulfur assembly component 3 [Source:MGI Symbol;Acc:MGI:1914813]	0.109299895435325	4.49370915681781	0.835578534576825	0.425508008046597	0.68628789235438	-5.81131008199748
ENSMUSG00000013150	ENSMUSG00000013150	Gfod2	8	106440486	106485296	-	4608	protein_coding	glucose-fructose oxidoreductase domain containing 2 [Source:MGI Symbol;Acc:MGI:1917825]	-0.119754803285371	4.15782368141149	-0.835405167818217	0.425600507443586	0.68628789235438	-5.71783043616109
ENSMUSG00000054302	ENSMUSG00000054302	Eapp	12	54717125	54742682	-	4448	protein_coding	E2F-associated phosphoprotein [Source:MGI Symbol;Acc:MGI:1913516]	-0.108777315402451	5.24658066441625	-0.835127452845126	0.425748710376459	0.68628789235438	-6.02184836513386
ENSMUSG00000025781	ENSMUSG00000025781	Atp5c1	2	10060827	10085321	-	1908	protein_coding	ATP synthase, H+ transporting, mitochondrial F1 complex, gamma polypeptide 1 [Source:MGI Symbol;Acc:MGI:1261437]	0.0783384298229518	8.03994647303232	0.834998904466954	0.425817322384496	0.68628789235438	-6.4309733885014
ENSMUSG00000024742	ENSMUSG00000024742	Fen1	19	10176496	10181533	-	2422	protein_coding	flap structure specific endonuclease 1 [Source:MGI Symbol;Acc:MGI:102779]	-0.169815581119209	3.28328791452324	-0.834936869810708	0.425850435768615	0.68628789235438	-5.48439362047953
ENSMUSG00000028099	ENSMUSG00000028099	Polr3c	3	96618806	96634944	-	3386	protein_coding	polymerase (RNA) III (DNA directed) polypeptide C [Source:MGI Symbol;Acc:MGI:1921664]	-0.0794651045812954	5.99736835677616	-0.83434861190559	0.426164529019506	0.686525111952056	-6.15809535570813
ENSMUSG00000058291	ENSMUSG00000058291	Zfp68	5	138601914	138618023	-	7962	protein_coding	zinc finger protein 68 [Source:MGI Symbol;Acc:MGI:1344427]	-0.0907307204735477	5.4474879752493	-0.834172820085398	0.426258421836898	0.686525111952056	-6.0505433981441
ENSMUSG00000026404	ENSMUSG00000026404	Ddx59	1	136343009	136367896	+	2953	protein_coding	DEAD box helicase 59 [Source:MGI Symbol;Acc:MGI:1915247]	0.208210335094855	3.41286325641021	0.833120859640988	0.426820585258064	0.687220300117341	-5.45814553971902
ENSMUSG00000028894	ENSMUSG00000028894	Inpp5b	4	124635643	124695304	+	4657	protein_coding	inositol polyphosphate-5-phosphatase B [Source:MGI Symbol;Acc:MGI:103257]	0.0719392757402404	6.49844803670989	0.832518343066669	0.427142796856592	0.687238751849113	-6.2439420251948
ENSMUSG00000052446	ENSMUSG00000052446	Zfp961	8	72704882	72747636	+	4334	protein_coding	zinc finger protein 961 [Source:MGI Symbol;Acc:MGI:3583954]	0.121985300802707	4.38699151744847	0.832506115945397	0.427149337359405	0.687238751849113	-5.77837196881083
ENSMUSG00000027635	ENSMUSG00000027635	Dsn1	2	156837185	156849074	-	3354	protein_coding	DSN1 homolog, MIS12 kinetochore complex component [Source:MGI Symbol;Acc:MGI:1914184]	-0.126539544118389	5.02822891180309	-0.832126221024462	0.427352584093864	0.687238751849113	-5.96296751627706
ENSMUSG00000000811	ENSMUSG00000000811	Txnrd3	6	89620970	89652511	+	2836	protein_coding	thioredoxin reductase 3 [Source:MGI Symbol;Acc:MGI:2386711]	0.182934736734223	4.39662338245446	0.832106895104403	0.42736292538466	0.687238751849113	-5.79249596399352
